California County,"Nearby City 
(to help approximate location only)",Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,,,,,,,,California County,Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl,,"Nearby City 
(to help approximate location only)",Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl
Contra Costa,Brentwood,27.63,3.40,14.61,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Danville,11.60,1.43,0.16,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Ramon,12.43,1.53,0.26,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Ramon,13.18,1.62,0.29,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Ramon,11.94,1.47,0.20,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Ramon,14.70,1.81,0.50,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Concord,43.05,5.30,53.15,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Concord,19.72,2.43,3.01,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Walnut Creek,17.23,2.12,1.33,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Clayton,26.67,3.29,12.57,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Clayton,15.83,1.95,0.80,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Martinez,35.02,4.31,32.15,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Martinez,21.69,2.67,5.03,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Martinez,32.94,4.06,26.55,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Rodeo,47.23,5.82,64.53,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Pinole,38.09,4.69,40.16,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Pinole,43.90,5.41,55.57,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Hercules,31.23,3.85,22.53,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Hercules,30.85,3.80,21.49,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Pinole,31.04,3.82,22.03,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Hercules,30.86,3.80,21.52,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Hercules,30.24,3.72,20.25,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Sobrante,38.78,4.78,41.95,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Sobrante,15.89,1.96,0.83,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Sobrante,20.54,2.53,3.77,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,23.03,2.84,6.77,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,17.56,2.16,1.48,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Sobrante,33.25,4.10,27.18,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,41.23,5.08,48.34,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,52.10,6.42,77.39,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,34.98,4.31,32.00,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,38.46,4.74,41.21,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,47.36,5.83,64.95,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,32.15,3.96,24.80,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,34.60,4.26,30.91,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,41.44,5.10,48.84,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,48.21,5.94,67.48,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,37.06,4.57,37.31,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,26.39,3.25,12.11,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,37.92,4.67,39.61,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,41.54,5.12,49.23,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,30.69,3.78,21.17,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,38.82,4.78,42.04,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,30.94,3.81,21.75,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,40.51,4.99,46.21,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,46.41,5.72,62.48,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,48.76,6.01,69.15,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,51.45,6.34,76.03,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,52.08,6.42,77.35,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,53.25,6.56,80.25,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,46.26,5.70,62.09,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,47.07,5.80,64.24,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Richmond,43.39,5.34,54.08,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,27.15,3.34,13.55,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,26.10,3.22,11.64,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,23.52,2.90,7.33,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,42.05,5.18,50.55,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,34.14,4.21,29.58,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,32.48,4.00,25.53,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,31.13,3.83,22.25,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,36.07,4.44,34.80,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,29.93,3.69,19.54,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,El Cerrito,24.85,3.06,9.47,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Berkeley,26.05,3.21,11.52,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Berkeley,15.05,1.85,0.60,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,San Pablo,46.15,5.68,61.82,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,Hercules,36.42,4.49,35.63,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,34.37,4.23,30.30,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,27.96,3.44,15.40,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,19.40,2.39,2.74,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,20.40,2.51,3.63,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,26.71,3.29,12.62,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,14.18,1.75,0.40,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,19.16,2.36,2.54,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,30.08,3.71,19.86,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,31.75,3.91,23.85,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,30.21,3.72,20.19,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,37.75,4.65,39.09,,,,,,,,,,,,,,,,,,,,,,
Marin ,Novato,46.88,5.77,63.81,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,38.88,4.79,42.19,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,27.72,3.41,14.84,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,23.03,2.84,6.78,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,28.26,3.48,16.04,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,22.83,2.81,6.50,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,29.63,3.65,18.81,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,22.27,2.74,5.79,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,37.33,4.60,38.07,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,24.38,3.00,8.60,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,31.78,3.91,23.90,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,45.78,5.64,60.72,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,32.37,3.99,25.33,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Rafael,49.10,6.05,70.06,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Geronimo,11.67,1.44,0.17,,,,,,,,,,,,,,,,,,,,,,
Marin ,Fairfax,20.56,2.53,3.80,,,,,,,,,,,,,,,,,,,,,,
Marin ,Fairfax,19.35,2.38,2.70,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Anselmo,28.31,3.49,16.09,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Anselmo,20.17,2.48,3.34,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Anselmo,23.84,2.94,7.72,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Anselmo,21.67,2.67,5.02,,,,,,,,,,,,,,,,,,,,,,
Marin ,Greenbrae,16.46,2.03,1.06,,,,,,,,,,,,,,,,,,,,,,
Marin ,Greenbrae,29.06,3.58,17.56,,,,,,,,,,,,,,,,,,,,,,
Marin ,Greenbrae,33.03,4.07,26.67,,,,,,,,,,,,,,,,,,,,,,
Marin ,Larkspur,33.56,4.13,27.93,,,,,,,,,,,,,,,,,,,,,,
Marin ,Corte Madera,33.07,4.07,26.76,,,,,,,,,,,,,,,,,,,,,,
Marin ,Corte Madera,41.97,5.17,50.40,,,,,,,,,,,,,,,,,,,,,,
Marin ,San Quentin,25.14,3.10,9.96,,,,,,,,,,,,,,,,,,,,,,
Marin ,Belvedere Tiburon,22.94,2.83,6.62,,,,,,,,,,,,,,,,,,,,,,
Marin ,Belvedere Tiburon,22.86,2.82,6.52,,,,,,,,,,,,,,,,,,,,,,
Marin ,Belvedere Tiburon,35.80,4.41,34.01,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,26.02,3.21,11.43,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,20.32,2.50,3.55,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,30.59,3.77,21.00,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,17.32,2.13,1.37,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,25.51,3.14,10.70,,,,,,,,,,,,,,,,,,,,,,
Marin ,Mill Valley,24.06,2.96,8.05,,,,,,,,,,,,,,,,,,,,,,
Marin ,Sausalito,26.10,3.21,11.62,,,,,,,,,,,,,,,,,,,,,,
Marin ,Sausalito,29.15,3.59,17.70,,,,,,,,,,,,,,,,,,,,,,
Marin ,Sausalito,37.58,4.63,38.81,,,,,,,,,,,,,,,,,,,,,,
Marin ,Fairfax,30.66,3.78,21.12,,,,,,,,,,,,,,,,,,,,,,
Marin ,Stinson Beach,20.35,2.51,3.60,,,,,,,,,,,,,,,,,,,,,,
Marin ,Point Reyes Station,25.57,3.15,10.80,,,,,,,,,,,,,,,,,,,,,,
Marin ,Petaluma,36.17,4.46,34.98,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,35.90,4.42,34.29,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,42.41,5.22,51.38,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,40.43,4.98,46.02,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,46.70,5.75,63.39,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,37.55,4.63,38.71,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,43.78,5.39,55.27,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,35.82,4.41,34.05,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,40.55,4.99,46.33,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,36.63,4.51,36.14,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,32.73,4.03,26.15,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,34.22,4.22,29.83,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,33.77,4.16,28.48,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,24.15,2.97,8.20,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,30.03,3.70,19.73,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,31.19,3.84,22.41,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,25.37,3.13,10.48,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,29.97,3.69,19.63,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,41.12,5.06,47.97,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,29.31,3.61,18.05,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,34.35,4.23,30.26,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,43.52,5.36,54.46,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,55.24,6.80,84.09,,,,,,,,,,,,,,,,,,,,,,
Napa ,American Canyon,25.61,3.15,10.89,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,49.15,6.05,70.22,,,,,,,,,,,,,,,,,,,,,,
Napa ,American Canyon,27.31,3.36,13.83,,,,,,,,,,,,,,,,,,,,,,
Napa ,American Canyon,21.79,2.68,5.13,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,21.61,2.66,4.93,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,35.44,4.37,33.18,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,36.62,4.51,36.13,,,,,,,,,,,,,,,,,,,,,,
Napa ,Yountville,33.93,4.18,28.90,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,29.33,3.61,18.15,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,28.64,3.53,16.64,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,32.31,3.98,25.20,,,,,,,,,,,,,,,,,,,,,,
Napa ,Saint Helena,40.01,4.93,44.92,,,,,,,,,,,,,,,,,,,,,,
Napa ,Saint Helena,38.15,4.70,40.34,,,,,,,,,,,,,,,,,,,,,,
Napa ,Saint Helena,32.91,4.05,26.45,,,,,,,,,,,,,,,,,,,,,,
Napa ,Angwin,31.72,3.91,23.75,,,,,,,,,,,,,,,,,,,,,,
Napa ,Napa,31.32,3.86,22.83,,,,,,,,,,,,,,,,,,,,,,
Napa ,Calistoga,30.45,3.75,20.71,,,,,,,,,,,,,,,,,,,,,,
Napa ,Calistoga,19.67,2.42,2.94,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.10,5.43,56.25,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.43,5.47,57.21,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.74,4.77,41.79,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.91,4.92,44.72,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.75,4.90,44.24,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.73,4.65,39.05,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.74,4.77,41.80,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.07,4.57,37.32,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.74,4.52,36.50,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,34.38,4.24,30.35,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.97,4.43,34.50,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.26,4.34,32.72,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.60,4.51,36.08,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,43.16,5.32,53.48,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,34.26,4.22,29.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.33,4.35,32.88,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.05,4.32,32.25,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.06,4.69,40.00,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.73,4.65,39.07,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.80,4.16,28.54,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.12,4.08,26.93,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.76,4.90,44.28,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.52,4.74,41.39,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,34.77,4.28,31.35,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.27,4.71,40.75,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,41.03,5.05,47.63,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.69,4.89,44.11,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,40.38,4.97,45.85,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,45.91,5.66,61.07,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.24,4.83,43.19,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,41.58,5.12,49.46,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,43.49,5.36,54.36,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.20,5.44,56.50,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,41.90,5.16,50.28,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.56,4.63,38.76,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,39.03,4.81,42.59,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.34,4.72,40.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.97,4.80,42.43,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,34.00,4.19,29.14,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.99,4.43,34.55,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.73,4.52,36.48,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.69,4.52,36.37,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.04,4.32,32.21,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.10,3.95,24.58,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.87,4.05,26.37,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.80,3.55,17.01,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.29,3.98,25.13,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,30.11,3.71,19.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.85,3.43,15.15,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.80,4.04,26.24,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.39,3.99,25.35,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.00,3.94,24.36,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.97,4.43,34.52,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.01,3.82,21.94,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.46,3.51,16.37,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.26,3.97,25.03,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.13,3.83,22.24,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.50,3.39,14.29,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,29.01,3.57,17.45,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.22,4.34,32.64,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.21,3.23,11.82,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.81,3.42,15.00,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.07,3.46,15.67,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.72,3.54,16.89,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,45.48,5.60,59.91,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,49.90,6.15,72.38,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,47.31,5.83,64.79,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,47.40,5.84,65.12,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,55.66,6.86,84.75,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,49.87,6.14,72.28,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.62,4.76,41.59,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.84,3.92,24.01,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.85,3.31,12.88,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.27,2.74,5.77,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.51,2.53,3.73,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,21.58,2.66,4.90,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.38,2.88,7.24,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.44,3.38,14.09,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.99,4.06,26.62,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.23,3.85,22.58,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.45,3.38,14.14,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.03,2.84,6.76,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,18.72,2.31,2.18,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,19.85,2.45,3.07,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.30,2.99,8.44,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.47,3.38,14.18,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.11,2.72,5.56,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.57,2.53,3.81,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.12,3.22,11.66,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,55.92,6.89,85.12,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,48.76,6.01,69.16,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,50.93,6.27,74.80,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,35.72,4.40,33.86,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,49.02,6.04,69.86,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.29,4.10,27.27,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.92,3.93,24.17,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.21,3.97,24.89,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,47.64,5.87,65.87,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,48.51,5.98,68.40,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,40.08,4.94,45.09,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,47.31,5.83,64.80,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,50.19,6.18,73.23,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,50.22,6.19,73.32,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.65,5.50,57.78,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,45.01,5.54,58.69,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,50.22,6.19,73.30,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.89,4.54,36.90,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.97,3.57,17.39,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.02,3.33,13.22,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.87,4.17,28.76,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.21,3.84,22.48,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.01,4.07,26.65,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.25,3.23,11.94,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,43.59,5.37,54.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.72,5.51,57.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,40.19,4.95,45.35,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.80,4.04,26.22,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.14,2.73,5.59,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.21,2.49,3.42,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,19.85,2.45,3.09,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.96,2.83,6.67,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,29.14,3.59,17.67,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.10,3.34,13.43,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,21.64,2.67,4.99,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.42,2.88,7.28,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,19.33,2.38,2.68,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.38,4.60,38.27,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,45.09,5.55,58.92,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,44.53,5.49,57.45,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.28,4.72,40.76,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.81,3.55,17.04,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,29.85,3.68,19.30,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.94,2.83,6.66,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.79,3.30,12.78,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.70,3.54,16.84,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.47,3.01,8.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.67,3.04,9.07,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.18,3.22,11.77,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,21.64,2.67,4.98,,,,,,,,,,,,,,,,,,,,,,
